,Absences,GPA,Activity,age,education,occupation,sex,income
310,6.0,2.95214586347002,Extracurricular,26.0,Bachelors,Sales,Male,<=50K
311,24.0,0.9633750092514732,Extracurricular,34.0,Masters,Exec-managerial,Male,>50K
312,2.0,3.3349718279859157,Extracurricular,,,,,
313,16.0,1.955791738835412,Extracurricular,36.0,Bachelors,Prof-specialty,Female,>50K
314,9.0,2.850351339225344,Extracurricular,22.0,Some-college,Sales,Male,<=50K
315,27.0,0.9220132315429356,Extracurricular,24.0,Some-college,Machine-op-inspct,Male,<=50K
316,23.0,1.511276997165948,Extracurricular,77.0,Some-college,Sales,Male,<=50K
317,17.0,1.7643543086537177,Extracurricular,22.0,5th-6th,Machine-op-inspct,Female,<=50K
318,24.0,1.295594900495879,Extracurricular,29.0,Some-college,Tech-support,Female,<=50K
319,6.0,3.0400254359810663,Extracurricular,62.0,HS-grad,Other-service,Female,<=50K
320,22.0,1.0690799865648395,Extracurricular,39.0,HS-grad,Exec-managerial,Male,<=50K
321,3.0,3.9417600224442615,Extracurricular,43.0,Some-college,Craft-repair,Male,<=50K
322,26.0,1.1003818825946587,Extracurricular,35.0,HS-grad,Transport-moving,Male,<=50K
323,18.0,1.5835564956915291,Extracurricular,29.0,11th,Exec-managerial,Female,<=50K
324,3.0,2.8760550053652034,Extracurricular,76.0,Masters,Craft-repair,Male,<=50K
325,24.0,1.369369967422703,Extracurricular,63.0,HS-grad,Farming-fishing,Male,<=50K
326,21.0,1.943573340544709,Extracurricular,,,,,
327,3.0,3.3104012689001965,Extracurricular,43.0,Some-college,Prof-specialty,Female,>50K
328,26.0,0.5139629886917817,Extracurricular,58.0,HS-grad,Handlers-cleaners,Male,<=50K
329,23.0,1.7676467845806807,Extracurricular,66.0,HS-grad,Transport-moving,Male,<=50K
330,21.0,1.353723074286344,Extracurricular,41.0,Some-college,Craft-repair,Male,<=50K
331,20.0,1.7899668741623316,Extracurricular,26.0,Bachelors,Adm-clerical,Male,<=50K
332,20.0,1.223973606916021,Extracurricular,47.0,Assoc-voc,Other-service,Male,<=50K
333,9.0,2.251753921949751,Extracurricular,55.0,10th,Adm-clerical,Male,<=50K
334,7.0,2.186426951334845,Extracurricular,53.0,HS-grad,Transport-moving,Male,<=50K
335,7.0,2.877853697636979,Extracurricular,17.0,5th-6th,Other-service,Male,<=50K
336,7.0,2.583738162772638,Extracurricular,30.0,HS-grad,Craft-repair,Male,<=50K
337,1.0,3.301690512687678,Extracurricular,49.0,Masters,Prof-specialty,Male,<=50K
338,12.0,2.116723382234456,Extracurricular,19.0,HS-grad,Sales,Male,<=50K
339,24.0,1.2597646826652291,Extracurricular,45.0,HS-grad,Other-service,Male,<=50K
340,28.0,0.0815731844151463,Extracurricular,26.0,Assoc-acdm,Sales,Male,<=50K
341,1.0,3.577043897429733,Extracurricular,38.0,Assoc-voc,Craft-repair,Male,>50K
342,12.0,2.0878721266068734,Extracurricular,36.0,HS-grad,Protective-serv,Male,>50K
343,0.0,3.3695843618327963,Extracurricular,33.0,HS-grad,Farming-fishing,Male,<=50K
344,4.0,2.871904770418778,Extracurricular,22.0,Some-college,Protective-serv,Female,<=50K
345,29.0,0.9954496418804064,Extracurricular,43.0,Bachelors,Sales,Male,<=50K
346,7.0,2.5968344902614566,Extracurricular,,,,,
347,25.0,1.0515315263472127,Extracurricular,,,,,
348,18.0,1.6977287802151977,Extracurricular,56.0,Assoc-acdm,Other-service,Male,<=50K
349,15.0,2.246545273169087,Extracurricular,31.0,Bachelors,Prof-specialty,Male,<=50K
350,12.0,2.478699182829052,Extracurricular,33.0,Bachelors,Exec-managerial,Male,>50K
351,19.0,1.3742882826190426,Extracurricular,26.0,HS-grad,Other-service,Male,<=50K
352,4.0,3.060490750087925,Extracurricular,33.0,Bachelors,Exec-managerial,Male,>50K
353,22.0,1.5569571221233611,Extracurricular,46.0,11th,Transport-moving,Male,<=50K
354,4.0,3.219531247903172,Extracurricular,,,,,
355,3.0,3.4913265883378144,Extracurricular,38.0,HS-grad,Adm-clerical,Male,>50K
356,1.0,3.5106808899730706,Extracurricular,65.0,11th,Other-service,Male,<=50K
357,4.0,3.262269864334146,Extracurricular,40.0,Assoc-voc,Tech-support,Male,>50K
358,17.0,2.289299775238682,Extracurricular,42.0,HS-grad,Adm-clerical,Female,<=50K
359,7.0,2.086687740995232,Extracurricular,26.0,9th,Craft-repair,Male,<=50K
360,26.0,1.6676669904535018,Extracurricular,36.0,10th,Other-service,Female,<=50K
361,19.0,1.1416385674703,Extracurricular,62.0,Masters,Prof-specialty,Male,>50K
362,14.0,2.996856278708232,Extracurricular,43.0,Bachelors,Transport-moving,Male,<=50K
363,22.0,1.2848657108072905,Extracurricular,43.0,Bachelors,Exec-managerial,Male,>50K
364,4.0,3.836698640240594,Extracurricular,22.0,HS-grad,Sales,Male,<=50K
365,25.0,1.1799034066853449,Extracurricular,28.0,HS-grad,Craft-repair,Male,<=50K
366,21.0,1.5400594595413652,Extracurricular,56.0,Some-college,Sales,Male,<=50K
367,18.0,1.7857607910876625,Extracurricular,22.0,Assoc-acdm,Sales,Female,<=50K
368,1.0,3.2251582751891634,Extracurricular,57.0,Bachelors,Exec-managerial,Female,>50K
369,2.0,3.421837670026282,Extracurricular,39.0,HS-grad,Sales,Female,<=50K
370,9.0,2.490220425623977,Extracurricular,26.0,Some-college,Adm-clerical,Female,<=50K
371,15.0,2.1308327796408117,Extracurricular,17.0,11th,Other-service,Male,<=50K
372,24.0,0.8384648733197381,Extracurricular,40.0,Assoc-voc,Machine-op-inspct,Male,>50K
373,27.0,0.6767710334068527,Extracurricular,45.0,HS-grad,Machine-op-inspct,Male,<=50K
374,14.0,1.7359565115853166,Extracurricular,44.0,HS-grad,Craft-repair,Male,<=50K
375,23.0,1.254572618142762,Extracurricular,20.0,Some-college,Adm-clerical,Female,<=50K
376,13.0,2.191998419606377,Extracurricular,33.0,HS-grad,Craft-repair,Female,<=50K
377,13.0,1.9241023198927736,Extracurricular,23.0,Some-college,Sales,Male,<=50K
378,5.0,2.8079741296204626,Extracurricular,46.0,Masters,Exec-managerial,Male,<=50K
379,15.0,2.096032624938282,Extracurricular,38.0,HS-grad,Sales,Male,<=50K
380,27.0,1.0798673690024294,Extracurricular,54.0,HS-grad,Transport-moving,Male,<=50K
381,16.0,1.836642800001118,Extracurricular,46.0,5th-6th,Craft-repair,Female,<=50K
382,16.0,1.834359140428028,Extracurricular,25.0,Some-college,Craft-repair,Male,<=50K
383,3.0,3.201710217015248,Extracurricular,46.0,Some-college,Sales,Female,<=50K
384,7.0,2.537098950572448,Extracurricular,36.0,Some-college,Transport-moving,Female,<=50K
385,12.0,1.671076181781797,Extracurricular,23.0,HS-grad,Other-service,Female,<=50K
386,21.0,1.921942133736121,Extracurricular,29.0,HS-grad,Machine-op-inspct,Male,<=50K
387,19.0,1.0658486732058416,Extracurricular,44.0,Some-college,Adm-clerical,Female,>50K
388,8.0,2.686144990139594,Extracurricular,19.0,Some-college,Adm-clerical,Female,<=50K
389,2.0,3.520612391633881,Extracurricular,19.0,HS-grad,Other-service,Female,<=50K
390,2.0,2.8159732956810704,Extracurricular,35.0,HS-grad,Other-service,Female,>50K
391,1.0,3.487510668221957,Extracurricular,27.0,Bachelors,Craft-repair,Male,<=50K
392,16.0,1.8860081741258312,Extracurricular,46.0,Assoc-acdm,Craft-repair,Male,<=50K
393,18.0,2.434934378846439,Extracurricular,34.0,Bachelors,Exec-managerial,Male,>50K
394,26.0,0.7005398668998437,Extracurricular,34.0,HS-grad,Other-service,Female,<=50K
395,24.0,1.586289237455222,Extracurricular,44.0,Some-college,Tech-support,Male,<=50K
396,6.0,3.539198711532371,Extracurricular,45.0,Some-college,Handlers-cleaners,Female,<=50K
397,16.0,2.05996665628182,Extracurricular,,,,,
398,5.0,2.6226010520500767,Extracurricular,25.0,Bachelors,Exec-managerial,Male,>50K
399,27.0,0.8375123196439725,Extracurricular,52.0,Bachelors,Exec-managerial,Male,>50K
400,26.0,0.556828032953946,Extracurricular,20.0,Some-college,Handlers-cleaners,Male,<=50K
401,1.0,3.3501309740346112,Extracurricular,28.0,Some-college,Other-service,Female,<=50K
402,0.0,3.279646224162432,Extracurricular,50.0,Bachelors,Protective-serv,Male,>50K
403,6.0,2.8463787534192235,Extracurricular,34.0,Assoc-voc,Tech-support,Female,<=50K
404,23.0,1.3917877793457225,Extracurricular,28.0,7th-8th,Handlers-cleaners,Male,<=50K
405,14.0,2.2538711785078176,Extracurricular,41.0,Masters,Exec-managerial,Male,>50K
406,12.0,2.2540200372432717,Extracurricular,28.0,HS-grad,Adm-clerical,Male,<=50K
407,29.0,0.3925490106038808,Extracurricular,46.0,HS-grad,Craft-repair,Male,<=50K
408,23.0,1.484857697467839,Extracurricular,,,,,
409,13.0,1.83151128144078,Extracurricular,32.0,Some-college,Exec-managerial,Male,<=50K
410,5.0,2.9381754672014475,Extracurricular,41.0,Some-college,Other-service,Female,<=50K
411,8.0,3.0549241250380565,Extracurricular,24.0,HS-grad,Handlers-cleaners,Female,<=50K
412,6.0,3.4608846527317176,Extracurricular,33.0,Some-college,Exec-managerial,Female,<=50K
413,23.0,1.185985514478241,Extracurricular,46.0,Doctorate,Exec-managerial,Male,>50K
414,8.0,2.4222306855709315,Extracurricular,31.0,Some-college,Machine-op-inspct,Male,<=50K
415,3.0,2.5538644982316425,Extracurricular,35.0,12th,Craft-repair,Male,>50K
416,11.0,2.4486025189472542,Extracurricular,52.0,1st-4th,Machine-op-inspct,Male,<=50K
417,24.0,1.442868859303521,Extracurricular,30.0,11th,Other-service,Female,<=50K
418,25.0,1.118752405383704,Extracurricular,34.0,11th,Machine-op-inspct,Male,<=50K
419,12.0,2.423585366966065,Extracurricular,34.0,HS-grad,Transport-moving,Female,<=50K
420,28.0,0.4050526130408124,Extracurricular,20.0,Some-college,Sales,Male,<=50K
421,26.0,0.9943347506957514,Extracurricular,17.0,11th,Handlers-cleaners,Male,<=50K
422,23.0,1.3543270341452454,Extracurricular,32.0,Bachelors,Exec-managerial,Female,>50K
423,24.0,0.7035731437813568,Extracurricular,29.0,HS-grad,Farming-fishing,Male,<=50K
424,3.0,3.358694269179903,Extracurricular,33.0,10th,Craft-repair,Female,<=50K
425,14.0,2.005144712913381,Extracurricular,25.0,HS-grad,Transport-moving,Male,<=50K
426,20.0,1.7207596503292208,Extracurricular,36.0,Masters,Prof-specialty,Male,<=50K
427,19.0,1.6209212385063754,Extracurricular,23.0,HS-grad,Handlers-cleaners,Male,<=50K
428,23.0,2.1962173498725552,Extracurricular,63.0,HS-grad,Exec-managerial,Male,>50K
429,27.0,0.473623395542819,Extracurricular,47.0,Masters,Prof-specialty,Male,<=50K
430,15.0,2.385530670601707,Extracurricular,,,,,
431,15.0,1.558059855369601,Extracurricular,,,,,
432,2.0,3.680961344427839,Extracurricular,40.0,Bachelors,Prof-specialty,Female,<=50K
433,19.0,1.7723554330096858,Extracurricular,30.0,Assoc-acdm,Other-service,Female,>50K
434,6.0,3.52093145282294,Extracurricular,27.0,Some-college,Craft-repair,Male,<=50K
435,11.0,1.8640736524087984,Extracurricular,33.0,Masters,Prof-specialty,Male,>50K
436,26.0,0.3124795812740794,Extracurricular,34.0,HS-grad,Farming-fishing,Male,<=50K
437,19.0,0.8765441058695893,Extracurricular,34.0,Some-college,Protective-serv,Female,<=50K
438,14.0,2.051919032041663,Extracurricular,23.0,Some-college,Adm-clerical,Male,<=50K
439,0.0,3.294332437143911,Extracurricular,42.0,Some-college,Adm-clerical,Female,<=50K
440,21.0,1.629355895809393,Extracurricular,29.0,Bachelors,Prof-specialty,Male,<=50K
441,8.0,2.281345006080266,Extracurricular,45.0,HS-grad,Adm-clerical,Female,<=50K
442,12.0,2.622179001774681,Extracurricular,24.0,HS-grad,Armed-Forces,Male,<=50K
443,29.0,0.8411757539950683,Extracurricular,44.0,Some-college,Prof-specialty,Male,>50K
444,14.0,2.371982914818465,Extracurricular,27.0,9th,Craft-repair,Male,<=50K
445,14.0,1.5538733401089513,Extracurricular,20.0,Some-college,Sales,Male,<=50K
446,6.0,2.460743527113226,Extracurricular,44.0,HS-grad,Exec-managerial,Female,<=50K
447,25.0,0.9633404310113688,Extracurricular,51.0,HS-grad,Craft-repair,Male,<=50K
448,7.0,2.627337296160058,Extracurricular,20.0,HS-grad,Machine-op-inspct,Male,<=50K
449,18.0,1.4229175121495328,Extracurricular,,,,,
450,15.0,2.0582044841224825,Extracurricular,19.0,HS-grad,Machine-op-inspct,Female,<=50K
451,16.0,2.346025741368296,Extracurricular,45.0,Some-college,Craft-repair,Male,>50K
452,7.0,2.952721567213245,Extracurricular,60.0,HS-grad,Craft-repair,Male,>50K
453,18.0,1.3974290948962047,Extracurricular,42.0,Assoc-acdm,Exec-managerial,Male,>50K
454,24.0,1.4684288845931317,Extracurricular,44.0,HS-grad,Sales,Female,>50K
455,12.0,2.303453349269981,Extracurricular,40.0,Assoc-voc,Machine-op-inspct,Male,>50K
456,19.0,2.13144706871876,Extracurricular,30.0,HS-grad,Exec-managerial,Female,<=50K
457,20.0,1.7892398367181417,Extracurricular,38.0,Some-college,Transport-moving,Male,<=50K
458,18.0,1.9347838118971947,Extracurricular,23.0,HS-grad,Transport-moving,Male,<=50K
459,18.0,1.8186125604584331,Extracurricular,,,,,
460,10.0,2.3631214597500585,Extracurricular,44.0,Assoc-acdm,Farming-fishing,Male,<=50K
461,7.0,2.9545340837691567,Extracurricular,54.0,HS-grad,Transport-moving,Male,<=50K
462,15.0,1.6771008018764466,Extracurricular,32.0,Bachelors,Prof-specialty,Male,<=50K
463,8.0,2.901185606881623,Extracurricular,50.0,1st-4th,Craft-repair,Male,<=50K
464,7.0,2.6768273942833725,Extracurricular,24.0,Bachelors,Tech-support,Female,<=50K
465,10.0,2.297639912551669,Extracurricular,37.0,HS-grad,Adm-clerical,Female,<=50K
466,23.0,0.9285393441441628,Extracurricular,52.0,HS-grad,Transport-moving,Male,<=50K
467,20.0,1.382935704905427,Extracurricular,38.0,Some-college,Transport-moving,Male,<=50K
468,22.0,1.2284288472926583,Extracurricular,49.0,Masters,Exec-managerial,Male,>50K
469,16.0,2.137393264966037,Extracurricular,30.0,Bachelors,Tech-support,Female,>50K
470,5.0,2.434532444006976,Extracurricular,60.0,Some-college,Prof-specialty,Male,>50K
471,12.0,2.964668230929299,Extracurricular,,,,,
472,22.0,1.1936177713396423,Extracurricular,35.0,HS-grad,Craft-repair,Male,<=50K
473,4.0,3.526125037802421,Extracurricular,30.0,HS-grad,Transport-moving,Male,<=50K
474,0.0,3.343050864114286,Extracurricular,67.0,Assoc-voc,Other-service,Female,<=50K
475,17.0,1.636403110402885,Extracurricular,46.0,Bachelors,Craft-repair,Female,<=50K
476,9.0,2.9994091469264443,Extracurricular,17.0,9th,Other-service,Male,<=50K
477,2.0,3.515415829646008,Extracurricular,22.0,Some-college,Handlers-cleaners,Male,<=50K
478,23.0,1.3622335993641654,Extracurricular,27.0,10th,Other-service,Male,<=50K
479,12.0,2.2332394663089845,Extracurricular,23.0,HS-grad,Other-service,Female,<=50K
480,28.0,0.5219557256642748,Extracurricular,33.0,Assoc-acdm,Craft-repair,Male,<=50K
481,1.0,3.463687549123432,Extracurricular,43.0,Some-college,Craft-repair,Male,<=50K
482,16.0,1.6819048043902567,Extracurricular,28.0,Bachelors,Prof-specialty,Male,<=50K
483,17.0,1.9079839135479155,Extracurricular,41.0,HS-grad,Craft-repair,Female,<=50K
484,20.0,1.5199552920755757,Extracurricular,,,,,
485,7.0,1.8081645587687407,Extracurricular,25.0,Some-college,Adm-clerical,Female,<=50K
486,26.0,1.1158787303056936,Extracurricular,,,,,
487,2.0,3.984673602658726,Extracurricular,59.0,HS-grad,Transport-moving,Male,<=50K
488,5.0,2.3254340649162404,Extracurricular,45.0,Bachelors,Prof-specialty,Female,<=50K
489,27.0,0.6133163315649763,Extracurricular,38.0,Bachelors,Sales,Male,>50K
490,12.0,2.71222974268319,Extracurricular,40.0,HS-grad,Other-service,Female,<=50K
491,18.0,1.183063850341623,Extracurricular,46.0,HS-grad,Adm-clerical,Male,<=50K
492,23.0,0.9231815615047178,Extracurricular,35.0,Assoc-acdm,Exec-managerial,Female,<=50K
493,0.0,3.84128624851289,Extracurricular,34.0,HS-grad,Prof-specialty,Female,<=50K
494,24.0,1.212880751488374,Extracurricular,33.0,Bachelors,Craft-repair,Male,<=50K
495,6.0,2.5020091336326127,Extracurricular,41.0,HS-grad,Adm-clerical,Female,<=50K
496,11.0,2.4562237944460525,Extracurricular,20.0,Some-college,Machine-op-inspct,Male,<=50K
497,9.0,2.646556960552807,Extracurricular,23.0,5th-6th,Other-service,Male,<=50K
498,11.0,2.396139095071558,Extracurricular,26.0,Some-college,Prof-specialty,Female,<=50K
499,3.0,4.0,Extracurricular,,,,,
500,18.0,1.4195226349555488,Extracurricular,23.0,HS-grad,Farming-fishing,Male,<=50K
501,5.0,3.432684708354722,Extracurricular,62.0,HS-grad,Transport-moving,Male,<=50K
502,4.0,3.055386295398076,Extracurricular,52.0,Some-college,Adm-clerical,Male,<=50K
503,8.0,3.214628425697648,Extracurricular,58.0,Some-college,Other-service,Female,<=50K
504,17.0,1.4693892718306072,Extracurricular,25.0,Bachelors,Sales,Female,<=50K
505,23.0,0.192625111740147,Extracurricular,24.0,Bachelors,Exec-managerial,Male,<=50K
506,27.0,0.4541144380742554,Extracurricular,19.0,Some-college,Protective-serv,Male,<=50K
507,8.0,2.809833207494068,Extracurricular,43.0,Some-college,Exec-managerial,Male,<=50K
508,22.0,1.1761890337144745,Extracurricular,47.0,HS-grad,Adm-clerical,Female,<=50K
509,23.0,1.6689245457866109,Extracurricular,39.0,HS-grad,Other-service,Female,<=50K
510,29.0,1.6230040750090506,Extracurricular,49.0,Assoc-voc,Handlers-cleaners,Male,<=50K
511,13.0,1.9461006983336528,Extracurricular,,,,,
512,22.0,1.24818256681425,Extracurricular,32.0,Assoc-voc,Craft-repair,Male,<=50K
513,10.0,2.759014343384976,Extracurricular,34.0,Some-college,Prof-specialty,Male,>50K
514,0.0,3.3355067927178226,Extracurricular,28.0,HS-grad,Craft-repair,Male,<=50K
515,2.0,3.5172371287357262,Extracurricular,,,,,
516,4.0,2.5172289818586204,Extracurricular,25.0,Some-college,Adm-clerical,Female,<=50K
517,25.0,1.283227506286419,Extracurricular,,,,,
518,11.0,2.1911967950430395,Extracurricular,,,,,
519,29.0,1.584478764070205,Extracurricular,34.0,Bachelors,Prof-specialty,Male,>50K
520,29.0,0.4757308333876264,Extracurricular,38.0,Bachelors,Exec-managerial,Male,>50K
521,27.0,1.2072685461345751,Extracurricular,50.0,HS-grad,Exec-managerial,Male,>50K
522,26.0,0.264924162952827,Extracurricular,24.0,Some-college,Handlers-cleaners,Male,<=50K
523,9.0,2.706659620286692,Extracurricular,37.0,Some-college,Tech-support,Male,>50K
524,18.0,1.5304278892477712,Extracurricular,44.0,Some-college,Machine-op-inspct,Male,>50K
525,4.0,3.1274525275923986,Extracurricular,28.0,Some-college,Sales,Female,<=50K
526,25.0,1.003614145687202,Extracurricular,42.0,Bachelors,Exec-managerial,Male,>50K
527,26.0,0.6735259456903064,Extracurricular,74.0,Some-college,Adm-clerical,Female,<=50K
528,25.0,0.886889415770466,Extracurricular,38.0,HS-grad,Craft-repair,Male,<=50K
529,16.0,1.972791413902718,Extracurricular,44.0,Masters,Prof-specialty,Male,<=50K
530,27.0,0.3392066993150443,Extracurricular,44.0,11th,Machine-op-inspct,Female,<=50K
531,25.0,0.4499062079461153,Extracurricular,26.0,HS-grad,Machine-op-inspct,Male,<=50K
532,14.0,1.748279682449194,Extracurricular,36.0,HS-grad,Other-service,Male,<=50K
533,12.0,3.0234824828446896,Extracurricular,41.0,Assoc-acdm,Exec-managerial,Female,>50K
534,4.0,3.3721260428259656,Extracurricular,67.0,Prof-school,Prof-specialty,Male,>50K
535,29.0,1.1179648263826585,Extracurricular,39.0,12th,Tech-support,Male,<=50K
536,13.0,2.578667734306398,Extracurricular,57.0,1st-4th,Priv-house-serv,Female,<=50K
537,5.0,2.964009263152522,Extracurricular,29.0,Assoc-voc,Craft-repair,Male,<=50K
538,12.0,1.7536230683511045,Extracurricular,31.0,Bachelors,Farming-fishing,Female,<=50K
539,20.0,1.3627443691586447,Extracurricular,,,,,
540,2.0,2.8138057680897126,Extracurricular,44.0,Some-college,Transport-moving,Male,<=50K
541,22.0,1.3027119835441363,Extracurricular,29.0,Doctorate,Prof-specialty,Male,<=50K
542,10.0,2.7081110403183013,Extracurricular,30.0,Some-college,Handlers-cleaners,Female,<=50K
543,2.0,2.5244238950940066,Extracurricular,27.0,HS-grad,Transport-moving,Male,<=50K
544,5.0,3.0556902074734404,Extracurricular,27.0,Some-college,Sales,Male,<=50K
545,28.0,0.7852135676838187,Extracurricular,32.0,HS-grad,Handlers-cleaners,Female,<=50K
546,8.0,2.7012305082850903,Extracurricular,58.0,10th,Other-service,Female,<=50K
547,17.0,1.5219159011875882,Extracurricular,35.0,Some-college,Protective-serv,Male,<=50K
548,11.0,2.0373480173849385,Extracurricular,21.0,HS-grad,Handlers-cleaners,Male,<=50K
549,12.0,2.520673675043246,Extracurricular,28.0,Some-college,Craft-repair,Male,<=50K
550,11.0,1.9746552454467765,Extracurricular,46.0,Some-college,Exec-managerial,Male,<=50K
551,11.0,2.194980371913127,Extracurricular,36.0,HS-grad,Other-service,Female,<=50K
552,20.0,1.3550534623962087,Extracurricular,72.0,11th,Adm-clerical,Female,<=50K
553,15.0,1.5452551045196994,Extracurricular,35.0,HS-grad,Machine-op-inspct,Female,<=50K
554,16.0,1.6190305128354965,Extracurricular,33.0,Assoc-voc,Craft-repair,Female,>50K
555,7.0,2.0624682672770884,Extracurricular,69.0,11th,Machine-op-inspct,Female,<=50K
556,23.0,1.3478638291935137,Extracurricular,35.0,HS-grad,Machine-op-inspct,Male,<=50K
557,1.0,3.055253981943473,Extracurricular,31.0,HS-grad,Adm-clerical,Female,<=50K
